stream server start
2024/09/22 09:01:51 [-C---]          0 B       0 bps 
2024/09/22 09:42:06 [CC---]    3080012 B   10518 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:42:11 [CC---]    3086507 B   10130 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:42:16 [CC---]    3093002 B   10556 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:42:21 [CC---]    3099497 B   10083 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:42:26 [CC---]    3106063 B   10707 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:42:31 [CC---]    3112711 B   10362 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:42:36 [CC---]    3119303 B   10675 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:42:41 [CC---]    3125935 B   10352 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:42:46 [CC---]    3132575 B   10729 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:42:51 [CC---]    3139183 B   10257 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:42:56 [CC---]    3145831 B   10771 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:43:01 [CC---]    3152439 B   10268 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:43:06 [CC---]    3159087 B   10771 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:43:11 [CC---]    3165727 B   10331 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:43:16 [CC---]    3172375 B   10804 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:43:21 [CC---]    3179007 B   10325 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:43:26 [CC---]    3185615 B   10681 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:43:31 [CC---]    3192223 B   10298 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:43:36 [CC---]    3198799 B   10219 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:43:41 [CC---]    3205399 B   10283 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:43:46 [CC---]    3212007 B   10278 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:43:51 [CC---]    3218607 B   10241 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:43:56 [CC---]    3225215 B   10273 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:44:01 [CC---]    3231823 B   10298 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:44:06 [CC---]    3238431 B   10273 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:44:11 [CC---]    3245031 B   10278 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:44:16 [CC---]    3251607 B   10236 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:44:21 [CC---]    3258191 B   10251 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:44:26 [CC---]    3264799 B   10283 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:44:31 [CC---]    3271407 B   10298 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:44:36 [CC---]    3277983 B   10214 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:44:41 [CC---]    3284575 B   10262 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:44:46 [CC---]    3291167 B   10251 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:44:51 [CC---]    3297751 B   10220 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:44:56 [CC---]    3304359 B   10288 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:45:01 [CC---]    3310927 B   10229 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:45:06 [CC---]    3317511 B   10241 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:45:11 [CC---]    3324111 B   10298 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:45:16 [CC---]    3330711 B   10304 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:45:21 [CC---]    3337295 B   10251 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:45:26 [CC---]    3343879 B   10209 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:45:31 [CC---]    3350487 B   10298 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:45:36 [CC---]    3357095 B   10283 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:45:41 [CC---]    3363703 B   10283 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:45:46 [CC---]    3370311 B   10278 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:45:51 [CC---]    3376903 B   11326 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:45:56 [CC---]    3383479 B   15306 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:46:01 [CC---]    3390047 B   10199 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:46:06 [CC---]    3396623 B   15314 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:46:11 [CC---]    3403223 B    6221 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:46:16 [CC---]    3409799 B    6236 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:46:21 [CC---]    3416375 B   14688 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:46:26 [CC---]    3422951 B   10224 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:46:31 [CC---]    3429414 B    6102 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:46:36 [CC---]    3435877 B   13992 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:46:41 [CC---]    3442340 B   10492 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:46:46 [CC---]    3448803 B   10051 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:46:51 [CC---]    3455266 B   10455 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:46:56 [CC---]    3461729 B   10046 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:47:01 [CC---]    3468192 B   10487 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:47:06 [CC---]    3474655 B   10041 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:47:11 [CC---]    3481118 B   10508 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:47:16 [CC---]    3487581 B   10046 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:47:21 [CC---]    3494044 B   10492 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:47:26 [CC---]    3500507 B   10046 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:47:31 [CC---]    3506970 B   10487 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:47:36 [CC---]    3513433 B   10056 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:47:41 [CC---]    3519896 B   10481 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:47:46 [CC---]    3526359 B   10041 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:47:51 [CC---]    3532822 B   10492 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:47:56 [CC---]    3539285 B   10072 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:48:01 [CC---]    3545748 B   10460 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:48:06 [CC---]    3552211 B   10056 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:48:11 [CC---]    3558674 B   10471 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:48:16 [CC---]    3565137 B   10051 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:48:21 [CC---]    3571600 B   10492 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:48:26 [CC---]    3578063 B   10051 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:48:31 [CC---]    3584526 B   10497 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:48:36 [CC---]    3591134 B   10268 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:48:41 [CC---]    3597742 B   10718 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:48:46 [CC---]    3604350 B   10293 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:48:51 [CC---]    3610958 B   10713 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:48:56 [CC---]    3617566 B   10273 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:49:01 [CC---]    3624174 B   10734 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:49:06 [CC---]    3630782 B   10262 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:49:11 [CC---]    3637390 B   10707 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:49:16 [CC---]    3643998 B   10262 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:49:21 [CC---]    3650582 B   10707 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:49:26 [CC---]    3657190 B   10273 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:49:31 [CC---]    3663798 B   10718 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:49:36 [CC---]    3670406 B   14303 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:49:41 [CC---]    3677014 B   10723 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:49:46 [CC---]    3683622 B   10278 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:49:51 [CC---]    3690222 B   10707 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:49:56 [CC---]    3696830 B   10273 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:50:01 [CC---]    3703438 B   10691 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:50:06 [CC---]    3710046 B   10293 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:50:11 [CC---]    3716646 B   10740 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:50:16 [CC---]    3723254 B   10288 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:50:21 [CC---]    3729862 B   10723 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:50:26 [CC---]    3736470 B   10283 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:50:31 [CC---]    3743078 B   10713 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:50:36 [CC---]    3749686 B   10262 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:50:41 [CC---]    3756286 B   10675 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:50:46 [CC---]    3762878 B   10262 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:50:51 [CC---]    3769486 B   10718 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:50:56 [CC---]    3776086 B   10246 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:51:01 [CC---]    3782686 B   10278 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:51:06 [CC---]    3789294 B   10273 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:51:11 [CC---]    3795902 B   10293 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:51:16 [CC---]    3802510 B   10288 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:51:21 [CC---]    3809094 B   10219 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:51:26 [CC---]    3815678 B   10229 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:51:31 [CC---]    3822246 B   10219 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:51:36 [CC---]    3828830 B   10209 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:51:41 [CC---]    3835398 B   10229 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:51:46 [CC---]    3841990 B   10283 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:51:51 [CC---]    3848598 B   10293 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:51:56 [CC---]    3855182 B   10172 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:52:01 [CC---]    3861750 B   10214 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:52:06 [CC---]    3868358 B   10278 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:52:11 [CC---]    3874958 B   10273 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:52:16 [CC---]    3881566 B   10298 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:52:21 [CC---]    3888166 B   10246 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:52:26 [CC---]    3894742 B   10209 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:52:31 [CC---]    3901350 B   10288 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:52:36 [CC---]    3907950 B   10283 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:52:41 [CC---]    3914510 B   10256 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:52:46 [CC---]    3921102 B   10278 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:52:51 [CC---]    3927702 B    9151 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:52:56 [CC---]    3934294 B    5104 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:53:01 [CC---]    3940862 B   10214 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:53:06 [CC---]    3947446 B   10219 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:53:11 [CC---]    3954014 B    5107 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:53:16 [CC---]    3960606 B   14759 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:53:21 [CC---]    3967214 B   10262 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:53:26 [CC---]    3973822 B   10702 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:53:31 [CC---]    3980430 B   10278 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:53:36 [CC---]    3987038 B   10713 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:53:41 [CC---]    3993646 B   10273 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:53:46 [CC---]    4000254 B   10707 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:53:51 [CC---]    4006862 B   10288 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:53:56 [CC---]    4013470 B   10707 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:54:01 [CC---]    4020054 B   10224 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:54:06 [CC---]    4026662 B   10729 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:54:11 [CC---]    4033262 B   10288 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:54:16 [CC---]    4039854 B   10718 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:54:21 [CC---]    4046430 B   10246 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:54:26 [CC---]    4053006 B   10697 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:54:31 [CC---]    4059614 B   10293 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:54:36 [CC---]    4066222 B   10723 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:54:41 [CC---]    4072814 B   10251 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:54:46 [CC---]    4079406 B   10713 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:54:51 [CC---]    4086014 B   10293 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:54:56 [CC---]    4092590 B   10702 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:55:01 [CC---]    4099158 B   10214 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:55:06 [CC---]    4105758 B   10670 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:55:11 [CC---]    4112358 B   10278 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:55:16 [CC---]    4118958 B   10675 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:55:21 [CC---]    4125542 B   10251 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:55:26 [CC---]    4132150 B   10713 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:55:31 [CC---]    4138758 B   10283 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:55:36 [CC---]    4145366 B   10723 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:55:41 [CC---]    4151950 B   10209 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:55:46 [CC---]    4158542 B   10734 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:55:51 [CC---]    4165150 B   10278 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:55:56 [CC---]    4171750 B   10660 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:56:01 [CC---]    4178247 B    9998 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:56:06 [CC---]    4184670 B   10412 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:56:11 [CC---]    4191093 B    9968 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:56:16 [CC---]    4197516 B   10444 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:55:35 [CC---]    4201498 B    6224 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:55:40 [CC---]    4208090 B    9170 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:55:45 [CC---]    4214674 B   10246 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:55:50 [CC---]    4221282 B   10278 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:55:55 [CC---]    4227882 B   10293 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:56:00 [CC---]    4234416 B    9993 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:56:05 [CC---]    4240839 B   10002 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:56:10 [CC---]    4247262 B    9963 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:56:15 [CC---]    4253685 B    9983 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:55:45 [CC---]    4258912 B   10283 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:55:50 [CC---]    4265520 B   10273 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:55:55 [CC---]    4272120 B   10241 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:56:00 [CC---]    4278654 B   10140 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:56:05 [CC---]    4285077 B    9968 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:56:10 [CC---]    4291500 B   10002 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
2024/09/22 09:56:15 [CC---]    4297923 B   10213 bps (0) www.gnssdata.or.kr/YONS-RTCM32 
